"";"Animal";"Component";"Value";"cgroups"
"1762";"6835";"O2";0,316674433333333;"6835"
"1763";"6835";"O2";0,316674433333333;"6835"
"1764";"6835";"O2";0,316674433333333;"6835"
"1765";"6835";"O2";0,316674433333333;"6835"
"1766";"6835";"O2";0,316674433333333;"6835"
"1767";"6835";"O2";0,316674433333333;"6835"
"1768";"6835";"O2";0,316674433333333;"6835"
"1769";"6835";"O2";0,316674433333333;"6835"
"1770";"6835";"O2";0,316674433333333;"6835"
"1771";"6835";"O2";0,316674433333333;"6835"
"1772";"6835";"O2";0,316674433333333;"6835"
"1773";"6835";"O2";0,316674433333333;"6835"
"1774";"6835";"O2";0,316674433333333;"6835"
"1775";"6835";"O2";0,316674433333333;"6835"
"1776";"6835";"O2";0,316674433333333;"6835"
"1777";"6835";"O2";0,316674433333333;"6835"
"1778";"6835";"O2";0,316674433333333;"6835"
"1779";"6835";"O2";0,316674433333333;"6835"
"1780";"6835";"O2";0,316674433333333;"6835"
"1781";"6835";"O2";0,316674433333333;"6835"
"1782";"6835";"O2";0,316674433333333;"6835"
"1783";"6835";"O2";0,316674433333333;"O2"
"1784";"6835";"O2";0,316674433333333;"O2"
"1785";"6835";"O2";0,316674433333333;"O2"
"1786";"6835";"O2";0,316674433333333;"O2"
"1787";"6835";"O2";0,316674433333333;"O2"
"1788";"6835";"O2";0,316674433333333;"O2"
"1789";"6835";"O2";0,316674433333333;"O2"
"1790";"6835";"O2";0,316674433333333;"O2"
"1791";"6835";"O2";0,316674433333333;"O2"
"1792";"6835";"O2";0,316674433333333;"O2"
"1793";"6835";"O2";0,316674433333333;"O2"
"1794";"6835";"O2";0,316674433333333;"O2"
"1795";"6835";"O2";0,316674433333333;"O2"
"1796";"6835";"O2";0,316674433333333;"O2"
"1797";"6835";"O2";0,316674433333333;"O2"
"1798";"6835";"O2";0,316674433333333;"O2"
"1799";"6835";"O2";0,316674433333333;"O2"
"1800";"6835";"O2";0,316674433333333;"O2"
"1801";"6835";"O2";0,316674433333333;"O2"
"1802";"6835";"O2";0,316674433333333;"O2"
"1803";"6835";"O2";0,316674433333333;"O2"
"1804";"6835";"O2";0,316674433333333;"O2"
"1805";"6835";"O2";0,316674433333333;"O2"
"1806";"6835";"O2";0,316674433333333;"O2"
"1807";"6835";"O2";0,316674433333333;"O2"
"1808";"6835";"O2";0,316674433333333;"O2"
"1809";"6835";"O2";0,316674433333333;"O2"
"1810";"6835";"O2";0,316674433333333;"O2"
"1811";"6835";"O2";0,316674433333333;"O2"
"1812";"6835";"O2";0,316674433333333;"O2"
"1813";"6835";"O2";0,316674433333333;"O2"
"1814";"6835";"O2";0,316674433333333;"O2"
"1815";"6835";"O2";0,316674433333333;"O2"
"1816";"6835";"O2";0,316674433333333;"O2"
"1817";"6835";"O2";0,316674433333333;"O2"
"1818";"6835";"O2";0,316674433333333;"O2"
"1819";"6835";"O2";0,316674433333333;"O2"
"1820";"6835";"O2";0,316674433333333;"O2"
"1821";"6835";"O2";0,316674433333333;"O2"
"1822";"6835";"O2";0,316674433333333;"O2"
"1823";"6835";"O2";0,316674433333333;"O2"
"1824";"6835";"O2";0,316674433333333;"O2"
"1825";"6835";"O2";0,316674433333333;"O2"
"1826";"6835";"O2";0,316674433333333;"O2"
"1827";"6835";"O2";0,316674433333333;"O2"
"1828";"6835";"O2";0,316674433333333;"O2"
"1829";"6835";"O2";0,316674433333333;"O2"
"1830";"6835";"O2";0,316674433333333;"O2"
"1831";"6835";"O2";0,316674433333333;"O2"
"1832";"6835";"O2";0,316674433333333;"O2"
"1833";"6835";"O2";0,316674433333333;"O2"
"1834";"6835";"O2";0,316674433333333;"O2"
"1835";"6835";"O2";0,316674433333333;"O2"
"1836";"6835";"O2";0,316674433333333;"O2"
"1837";"6835";"O2";0,316674433333333;"O2"
"1838";"6835";"O2";0,316674433333333;"O2"
"1839";"6835";"O2";0,316674433333333;"O2"
"1840";"6835";"O2";0,316674433333333;"O2"
"1841";"6835";"O2";0,316674433333333;"O2"
"1842";"6835";"O2";0,316674433333333;"O2"
"1843";"6835";"O2";0,316674433333333;"O2"
"1844";"6835";"O2";0,316674433333333;"O2"
"1845";"6835";"O2";0,316674433333333;"O2"
"1846";"6835";"O2";0,316674433333333;"O2"
"1847";"6835";"O2";0,316674433333333;"O2"
"1848";"6835";"O2";0,316674433333333;"O2"
"1849";"6835";"O2";0,316674433333333;"O2"
"1850";"6835";"O2";0,316674433333333;"O2"
"1851";"6835";"O2";0,316674433333333;"O2"
"1852";"6835";"O2";0,316674433333333;"O2"
"1853";"6835";"O2";0,316674433333333;"O2"
"1854";"6835";"O2";0,316674433333333;"O2"
"1855";"6835";"O2";0,316674433333333;"O2"
"1856";"6835";"O2";0,316674433333333;"O2"
"1857";"6835";"O2";0,316674433333333;"O2"
"1858";"6835";"O2";0,316674433333333;"O2"
"1859";"6835";"O2";0,316674433333333;"O2"
"1860";"6835";"O2";0,316674433333333;"O2"
"1861";"6835";"O2";0,316674433333333;"O2"
"1862";"6835";"O2";0,316674433333333;"O2"
"1863";"6835";"O2";0,316674433333333;"O2"
"1864";"6835";"O2";0,316674433333333;"O2"
"1865";"6835";"O2";0,316674433333333;"O2"
"1866";"6835";"O2";0,316674433333333;"O2"
"1867";"6835";"O2";0,316674433333333;"O2"
"1868";"6835";"O2";0,316674433333333;"O2"
"1869";"6835";"O2";0,316674433333333;"O2"
"1870";"6835";"O2";0,316674433333333;"O2"
"1871";"6835";"O2";0,316674433333333;"O2"
"1872";"6835";"O2";0,316674433333333;"O2"
"1873";"6835";"O2";0,316674433333333;"O2"
"1874";"6835";"O2";0,316674433333333;"O2"
"1875";"6835";"O2";0,316674433333333;"O2"
"1876";"6835";"O2";0,316674433333333;"O2"
"1877";"6835";"O2";0,316674433333333;"O2"
"1878";"6835";"O2";0,316674433333333;"O2"
"1879";"6835";"O2";0,316674433333333;"O2"
"1880";"6835";"O2";0,316674433333333;"O2"
"1881";"6835";"O2";0,316674433333333;"O2"
"1882";"6835";"O2";0,316674433333333;"O2"
"1883";"6835";"O2";0,316674433333333;"O2"
"1884";"6835";"O2";0,316674433333333;"O2"
"1885";"6835";"O2";0,316674433333333;"O2"
"1886";"6835";"O2";0,316674433333333;"O2"
"1887";"6835";"O2";0,316674433333333;"O2"
"1888";"6835";"O2";0,316674433333333;"O2"
"1889";"6835";"O2";0,316674433333333;"O2"
"1890";"6835";"O2";0,316674433333333;"O2"
"1891";"6835";"O2";0,316674433333333;"O2"
"1892";"6835";"O2";0,316674433333333;"O2"
"1893";"6835";"O2";0,316674433333333;"O2"
"1894";"6835";"O2";0,316674433333333;"O2"
"1895";"6835";"O2";0,316674433333333;"O2"
"1896";"6835";"O2";0,316674433333333;"O2"
"1897";"6835";"O2";0,316674433333333;"O2"
"1898";"6835";"O2";0,316674433333333;"O2"
"1899";"6835";"O2";0,316674433333333;"O2"
"1900";"6835";"O2";0,316674433333333;"O2"
"1901";"6835";"O2";0,316674433333333;"O2"
"1902";"6835";"O2";0,316674433333333;"O2"
"1903";"6835";"O2";0,316674433333333;"O2"
"1904";"6835";"O2";0,316674433333333;"O2"
"1905";"6835";"O2";0,316674433333333;"O2"
"1906";"6835";"O2";0,316674433333333;"O2"
"1907";"6835";"O2";0,316674433333333;"O2"
"1908";"6835";"O2";0,316674433333333;"O2"
"1909";"6835";"O2";0,316674433333333;"O2"
"1910";"6835";"O2";0,316674433333333;"O2"
"1911";"6835";"O2";0,316674433333333;"O2"
"1912";"6835";"O2";0,316674433333333;"O2"
"1913";"6835";"O2";0,316674433333333;"O2"
"1914";"6835";"O2";0,316674433333333;"O2"
"1915";"6835";"O2";0,316674433333333;"O2"
"1916";"6835";"O2";0,316674433333333;"O2"
"1917";"6835";"O2";0,316674433333333;"O2"
"1918";"6835";"O2";0,316674433333333;"O2"
"1919";"6835";"O2";0,316674433333333;"O2"
"1920";"6835";"O2";0,316674433333333;"O2"
"1921";"6835";"O2";0,316674433333333;"O2"
"1922";"6835";"O2";0,316674433333333;"O2"
"1923";"6835";"O2";0,316674433333333;"O2"
"1924";"6835";"O2";0,316674433333333;"O2"
"1925";"6835";"O2";0,316674433333333;"O2"
"1926";"6835";"O2";0,316674433333333;"O2"
"1927";"6835";"O2";0,316674433333333;"O2"
"1928";"6835";"O2";0,316674433333333;"O2"
"1929";"6835";"O2";0,316674433333333;"O2"
"1930";"6835";"O2";0,316674433333333;"O2"
"1931";"6835";"O2";0,316674433333333;"O2"
"1932";"6835";"O2";0,316674433333333;"O2"
"1933";"6835";"O2";0,316674433333333;"O2"
"1934";"6835";"O2";0,316674433333333;"O2"
"1935";"6835";"O2";0,316674433333333;"O2"
"1936";"6835";"O2";0,316674433333333;"O2"
"1937";"6835";"O2";0,316674433333333;"O2"
"1938";"6835";"O2";0,316674433333333;"O2"
"1939";"6835";"O2";0,316674433333333;"O2"
"1940";"6835";"O2";0,316674433333333;"O2"
"1941";"6835";"O2";0,316674433333333;"O2"
"1942";"6835";"O2";0,316674433333333;"O2"
"1943";"6835";"O2";0,316674433333333;"O2"
"1944";"6835";"O2";0,316674433333333;"O2"
"1945";"6836";"CO2";0,325727966666667;"6836"
"1946";"6836";"CO2";0,325727966666667;"6836"
"1947";"6836";"CO2";0,325727966666667;"6836"
"1948";"6836";"CO2";0,325727966666667;"6836"
"1949";"6836";"CO2";0,325727966666667;"6836"
"1950";"6836";"CO2";0,325727966666667;"6836"
"1951";"6836";"CO2";0,325727966666667;"6836"
"1952";"6836";"CO2";0,325727966666667;"6836"
"1953";"6836";"CO2";0,325727966666667;"6836"
"1954";"6836";"CO2";0,325727966666667;"6836"
"1955";"6836";"CO2";0,325727966666667;"6836"
"1956";"6836";"CO2";0,325727966666667;"6836"
"1957";"6836";"CO2";0,325727966666667;"6836"
"1958";"6836";"CO2";0,325727966666667;"6836"
"1959";"6836";"CO2";0,325727966666667;"6836"
"1960";"6836";"CO2";0,325727966666667;"6836"
"1961";"6836";"CO2";0,325727966666667;"6836"
"1962";"6836";"CO2";0,325727966666667;"6836"
"1963";"6836";"CO2";0,325727966666667;"6836"
"1964";"6836";"CO2";0,325727966666667;"6836"
"1965";"6836";"CO2";0,325727966666667;"6836"
"1966";"6836";"CO2";0,325727966666667;"6836"
"1967";"6836";"CO2";0,325727966666667;"6836"
"1968";"6836";"CO2";0,325727966666667;"6836"
"1969";"6836";"CO2";0,325727966666667;"6836"
"1970";"6836";"CO2";0,325727966666667;"6836"
"1971";"6836";"CO2";0,325727966666667;"6836"
"1972";"6836";"CO2";0,325727966666667;"6836"
"1973";"6836";"CO2";0,325727966666667;"6836"
"1974";"6836";"CO2";0,325727966666667;"6836"
"1975";"6836";"CO2";0,325727966666667;"6836"
"1976";"6836";"CO2";0,325727966666667;"6836"
"1977";"6836";"CO2";0,325727966666667;"6836"
"1978";"6836";"CO2";0,325727966666667;"6836"
"1979";"6836";"CO2";0,325727966666667;"6836"
"1980";"6836";"CO2";0,325727966666667;"6836"
"1981";"6836";"CO2";0,325727966666667;"6836"
"1982";"6836";"CO2";0,325727966666667;"6836"
"1983";"6836";"CO2";0,325727966666667;"6836"
"1984";"6836";"CO2";0,325727966666667;"6836"
"1985";"6836";"CO2";0,325727966666667;"6836"
"1986";"6836";"CO2";0,325727966666667;"6836"
"1987";"6836";"CO2";0,325727966666667;"6836"
"1988";"6836";"CO2";0,325727966666667;"6836"
"1989";"6836";"CO2";0,325727966666667;"6836"
"1990";"6836";"CO2";0,325727966666667;"6836"
"1991";"6836";"CO2";0,325727966666667;"6836"
"1992";"6836";"CO2";0,325727966666667;"6836"
"1993";"6836";"CO2";0,325727966666667;"6836"
"1994";"6836";"CO2";0,325727966666667;"6836"
"1995";"6836";"CO2";0,325727966666667;"6836"
"1996";"6836";"CO2";0,325727966666667;"6836"
"1997";"6836";"CO2";0,325727966666667;"6836"
"1998";"6836";"CO2";0,325727966666667;"6836"
"1999";"6836";"CO2";0,325727966666667;"6836"
"2000";"6836";"CO2";0,325727966666667;"6836"
"2001";"6836";"CO2";0,325727966666667;"6836"
"2002";"6836";"CO2";0,325727966666667;"6836"
"2003";"6836";"CO2";0,325727966666667;"6836"
"2004";"6836";"CO2";0,325727966666667;"6836"
"2005";"6836";"CO2";0,325727966666667;"6836"
"2006";"6836";"CO2";0,325727966666667;"6836"
"2007";"6836";"CO2";0,325727966666667;"6836"
"2008";"6836";"CO2";0,325727966666667;"6836"
"2009";"6836";"CO2";0,325727966666667;"6836"
"2010";"6836";"CO2";0,325727966666667;"6836"
"2011";"6836";"CO2";0,325727966666667;"6836"
"2012";"6836";"CO2";0,325727966666667;"6836"
"2013";"6836";"CO2";0,325727966666667;"6836"
"2014";"6836";"CO2";0,325727966666667;"6836"
"2015";"6836";"CO2";0,325727966666667;"6836"
"2016";"6836";"CO2";0,325727966666667;"6836"
"2017";"6836";"CO2";0,325727966666667;"6836"
"2018";"6836";"CO2";0,325727966666667;"6836"
"2019";"6836";"CO2";0,325727966666667;"6836"
"2020";"6836";"CO2";0,325727966666667;"6836"
"2021";"6836";"CO2";0,325727966666667;"6836"
"2022";"6836";"CO2";0,325727966666667;"6836"
"2023";"6836";"CO2";0,325727966666667;"6836"
"2024";"6836";"CO2";0,325727966666667;"6836"
"2025";"6836";"CO2";0,325727966666667;"6836"
"2026";"6836";"CO2";0,325727966666667;"6836"
"2027";"6836";"CO2";0,325727966666667;"6836"
"2028";"6836";"CO2";0,325727966666667;"6836"
"2029";"6836";"CO2";0,325727966666667;"6836"
"2030";"6836";"CO2";0,325727966666667;"6836"
"2031";"6836";"CO2";0,325727966666667;"6836"
"2032";"6836";"CO2";0,325727966666667;"6836"
"2033";"6836";"CO2";0,325727966666667;"6836"
"2034";"6836";"CO2";0,325727966666667;"6836"
"2035";"6836";"CO2";0,325727966666667;"6836"
"2036";"6836";"CO2";0,325727966666667;"6836"
"2037";"6836";"CO2";0,325727966666667;"6836"
"2038";"6836";"CO2";0,325727966666667;"6836"
"2039";"6836";"CO2";0,325727966666667;"6836"
"2040";"6836";"CO2";0,325727966666667;"6836"
"2041";"6836";"CO2";0,325727966666667;"6836"
"2042";"6836";"CO2";0,325727966666667;"6836"
"2043";"6836";"CO2";0,325727966666667;"6836"
"2044";"6836";"CO2";0,325727966666667;"6836"
"2045";"6836";"CO2";0,325727966666667;"6836"
"2046";"6836";"CO2";0,325727966666667;"6836"
"2047";"6836";"CO2";0,325727966666667;"6836"
"2048";"6836";"CO2";0,325727966666667;"6836"
"2049";"6836";"CO2";0,325727966666667;"6836"
"2050";"6836";"CO2";0,325727966666667;"6836"
"2051";"6836";"CO2";0,325727966666667;"6836"
"2052";"6836";"CO2";0,325727966666667;"6836"
"2053";"6836";"CO2";0,325727966666667;"6836"
"2054";"6836";"CO2";0,325727966666667;"6836"
"2055";"6836";"CO2";0,325727966666667;"6836"
"2056";"6836";"CO2";0,325727966666667;"6836"
"2057";"6836";"CO2";0,325727966666667;"6836"
"2058";"6836";"CO2";0,325727966666667;"6836"
"2059";"6836";"CO2";0,325727966666667;"6836"
"2060";"6836";"CO2";0,325727966666667;"6836"
"2061";"6836";"CO2";0,325727966666667;"6836"
"2062";"6836";"CO2";0,325727966666667;"6836"
"2063";"6836";"CO2";0,325727966666667;"6836"
"2064";"6836";"CO2";0,325727966666667;"6836"
"2065";"6836";"CO2";0,325727966666667;"6836"
"2066";"6836";"CO2";0,325727966666667;"6836"
"2067";"6836";"CO2";0,325727966666667;"6836"
"2068";"6836";"CO2";0,325727966666667;"6836"
"2069";"6836";"CO2";0,325727966666667;"6836"
"2070";"6836";"CO2";0,325727966666667;"6836"
"2071";"6836";"CO2";0,325727966666667;"6836"
"2072";"6836";"CO2";0,325727966666667;"6836"
"2073";"6836";"CO2";0,325727966666667;"6836"
"2074";"6836";"CO2";0,325727966666667;"6836"
"2075";"6836";"CO2";0,325727966666667;"6836"
"2076";"6836";"CO2";0,325727966666667;"6836"
"2077";"6836";"CO2";0,325727966666667;"6836"
"2078";"6836";"CO2";0,325727966666667;"6836"
"2079";"6836";"CO2";0,325727966666667;"6836"
"2080";"6836";"CO2";0,325727966666667;"6836"
"2081";"6836";"CO2";0,325727966666667;"6836"
"2082";"6836";"CO2";0,325727966666667;"6836"
"2083";"6836";"CO2";0,325727966666667;"6836"
"2084";"6836";"CO2";0,325727966666667;"6836"
"2085";"6836";"CO2";0,325727966666667;"6836"
"2086";"6836";"CO2";0,325727966666667;"6836"
"2087";"6836";"CO2";0,325727966666667;"6836"
"2088";"6836";"CO2";0,325727966666667;"6836"
"2089";"6836";"CO2";0,325727966666667;"6836"
"2090";"6836";"CO2";0,325727966666667;"6836"
"2091";"6836";"CO2";0,325727966666667;"6836"
"2092";"6836";"CO2";0,325727966666667;"6836"
"2093";"6836";"CO2";0,325727966666667;"6836"
"2094";"6836";"CO2";0,325727966666667;"6836"
"2095";"6836";"CO2";0,325727966666667;"6836"
"2096";"6836";"CO2";0,325727966666667;"6836"
"2097";"6836";"CO2";0,325727966666667;"6836"
"2098";"6836";"CO2";0,325727966666667;"6836"
"2099";"6836";"CO2";0,325727966666667;"6836"
"2100";"6836";"CO2";0,325727966666667;"6836"
"2101";"6836";"CO2";0,325727966666667;"6836"
"2102";"6836";"CO2";0,325727966666667;"6836"
"2103";"6836";"CO2";0,325727966666667;"6836"
"2104";"6836";"CO2";0,325727966666667;"6836"
"2105";"6836";"CO2";0,325727966666667;"6836"
"2106";"6836";"CO2";0,325727966666667;"6836"
"2107";"6836";"CO2";0,325727966666667;"CO2"
"2108";"6836";"CO2";0,325727966666667;"CO2"
"2109";"6836";"CO2";0,325727966666667;"CO2"
"2110";"6836";"CO2";0,325727966666667;"CO2"
"2111";"6836";"CO2";0,325727966666667;"CO2"
"2112";"6836";"CO2";0,325727966666667;"CO2"
"2113";"6836";"CO2";0,325727966666667;"CO2"
"2114";"6836";"CO2";0,325727966666667;"CO2"
"2115";"6836";"CO2";0,325727966666667;"CO2"
"2116";"6836";"CO2";0,325727966666667;"CO2"
"2117";"6836";"CO2";0,325727966666667;"CO2"
"2118";"6836";"CO2";0,325727966666667;"CO2"
"2119";"6836";"CO2";0,325727966666667;"CO2"
"2120";"6836";"CO2";0,325727966666667;"CO2"
"2121";"6836";"CO2";0,325727966666667;"CO2"
"2122";"6836";"CO2";0,325727966666667;"CO2"
"2123";"6836";"CO2";0,325727966666667;"CO2"
"2124";"6836";"CO2";0,325727966666667;"CO2"
"2125";"6836";"CO2";0,325727966666667;"CO2"
"2126";"6836";"CO2";0,325727966666667;"CO2"
"2127";"6836";"CO2";0,325727966666667;"CO2"
"2128";"6836";"CO2";0,325727966666667;"CO2"
"2129";"6836";"CO2";0,325727966666667;"CO2"
"2130";"6836";"CO2";0,325727966666667;"CO2"
"2131";"6836";"CO2";0,325727966666667;"CO2"
"2132";"6836";"CO2";0,325727966666667;"CO2"
"2133";"6836";"CO2";0,325727966666667;"CO2"
"2134";"6836";"CO2";0,325727966666667;"CO2"
"2135";"6836";"CO2";0,325727966666667;"CO2"
"2136";"6836";"CO2";0,325727966666667;"CO2"
"2137";"6836";"CO2";0,325727966666667;"CO2"
"2138";"6836";"CO2";0,325727966666667;"CO2"
"2139";"6836";"CO2";0,325727966666667;"CO2"
"2140";"6836";"CO2";0,325727966666667;"CO2"
"2141";"6836";"CO2";0,325727966666667;"CO2"
"2142";"6836";"CO2";0,325727966666667;"CO2"
"2143";"6836";"CO2";0,325727966666667;"CO2"
"2144";"6836";"CO2";0,325727966666667;"CO2"
"2145";"6836";"CO2";0,325727966666667;"CO2"
"2146";"6836";"CO2";0,325727966666667;"CO2"
"2147";"6836";"CO2";0,325727966666667;"CO2"
"2148";"6836";"CO2";0,325727966666667;"CO2"
"2149";"6836";"CO2";0,325727966666667;"CO2"
"2150";"6836";"CO2";0,325727966666667;"CO2"
"2151";"6836";"CO2";0,325727966666667;"CO2"
"2152";"6836";"CO2";0,325727966666667;"CO2"
"2153";"6836";"CO2";0,325727966666667;"CO2"
"2154";"6836";"CO2";0,325727966666667;"CO2"
"2155";"6836";"CO2";0,325727966666667;"CO2"
"2156";"6836";"CO2";0,325727966666667;"CO2"
"2157";"6836";"CO2";0,325727966666667;"CO2"
"2158";"6836";"CO2";0,325727966666667;"CO2"
"2159";"6836";"CO2";0,325727966666667;"CO2"
"2160";"6836";"CO2";0,325727966666667;"CO2"
"2161";"6836";"CO2";0,325727966666667;"CO2"
"2162";"6836";"CO2";0,325727966666667;"CO2"
"2163";"6836";"CO2";0,325727966666667;"CO2"
"2164";"6836";"CO2";0,325727966666667;"CO2"
"2165";"6836";"CO2";0,325727966666667;"CO2"
"2166";"6836";"CO2";0,325727966666667;"CO2"
"2167";"6836";"CO2";0,325727966666667;"CO2"
"2168";"6836";"CO2";0,325727966666667;"CO2"
"2169";"6836";"CO2";0,325727966666667;"CO2"
"2170";"6836";"CO2";0,325727966666667;"CO2"
"2171";"6836";"CO2";0,325727966666667;"CO2"
"2172";"6836";"CO2";0,325727966666667;"CO2"
"2173";"6836";"CO2";0,325727966666667;"CO2"
"2174";"6836";"CO2";0,325727966666667;"CO2"
"2175";"6836";"CO2";0,325727966666667;"CO2"
"2176";"6836";"CO2";0,325727966666667;"CO2"
"2177";"6836";"CO2";0,325727966666667;"CO2"
"2178";"6836";"CO2";0,325727966666667;"CO2"
"2179";"6836";"CO2";0,325727966666667;"CO2"
"2180";"6836";"CO2";0,325727966666667;"CO2"
"2181";"6836";"CO2";0,325727966666667;"CO2"
"2182";"6836";"CO2";0,325727966666667;"CO2"
"2183";"6836";"CO2";0,325727966666667;"CO2"
"2184";"6836";"CO2";0,325727966666667;"CO2"
"2185";"6836";"CO2";0,325727966666667;"CO2"
"2186";"6836";"CO2";0,325727966666667;"CO2"
"2187";"6836";"CO2";0,325727966666667;"CO2"
"2188";"6836";"CO2";0,325727966666667;"CO2"
"2189";"6836";"CO2";0,325727966666667;"CO2"
"2190";"6836";"CO2";0,325727966666667;"CO2"
"2191";"6836";"CO2";0,325727966666667;"CO2"
"2192";"6836";"CO2";0,325727966666667;"CO2"
"2193";"6836";"CO2";0,325727966666667;"CO2"
"2194";"6836";"CO2";0,325727966666667;"CO2"
"2195";"6836";"CO2";0,325727966666667;"CO2"
"2196";"6836";"CO2";0,325727966666667;"CO2"
"2197";"6836";"CO2";0,325727966666667;"CO2"
"2198";"6836";"CO2";0,325727966666667;"CO2"
"2199";"6836";"CO2";0,325727966666667;"CO2"
"2200";"6836";"CO2";0,325727966666667;"CO2"
"2201";"6836";"CO2";0,325727966666667;"CO2"
"2202";"6836";"CO2";0,325727966666667;"CO2"
"2203";"6836";"CO2";0,325727966666667;"CO2"
"2204";"6836";"CO2";0,325727966666667;"CO2"
"2205";"6836";"CO2";0,325727966666667;"CO2"
"2206";"6836";"CO2";0,325727966666667;"CO2"
"2207";"6836";"CO2";0,325727966666667;"CO2"
"2208";"6836";"CO2";0,325727966666667;"CO2"
"2209";"6836";"CO2";0,325727966666667;"CO2"
"2210";"6836";"CO2";0,325727966666667;"CO2"
"2211";"6836";"CO2";0,325727966666667;"CO2"
"2212";"6836";"CO2";0,325727966666667;"CO2"
"2213";"6836";"CO2";0,325727966666667;"CO2"
"2214";"6836";"CO2";0,325727966666667;"CO2"
"2215";"6836";"CO2";0,325727966666667;"CO2"
"2216";"6836";"CO2";0,325727966666667;"CO2"
"2217";"6836";"CO2";0,325727966666667;"CO2"
"2218";"6836";"CO2";0,325727966666667;"CO2"
"2219";"6836";"CO2";0,325727966666667;"CO2"
"2220";"6836";"CO2";0,325727966666667;"CO2"
"2221";"6836";"CO2";0,325727966666667;"CO2"
"2222";"6836";"CO2";0,325727966666667;"CO2"
"2223";"6836";"CO2";0,325727966666667;"CO2"
"2224";"6836";"CO2";0,325727966666667;"CO2"
"2225";"6836";"CO2";0,325727966666667;"CO2"
"2226";"6836";"CO2";0,325727966666667;"CO2"
"2227";"6836";"CO2";0,325727966666667;"CO2"
"2228";"6836";"CO2";0,325727966666667;"CO2"
"2229";"6836";"CO2";0,325727966666667;"CO2"
"2230";"6836";"CO2";0,325727966666667;"CO2"
"2231";"6836";"CO2";0,325727966666667;"CO2"
"2232";"6836";"CO2";0,325727966666667;"CO2"
"2233";"6836";"CO2";0,325727966666667;"CO2"
"2234";"6836";"CO2";0,325727966666667;"CO2"
"2235";"6836";"CO2";0,325727966666667;"CO2"
"2236";"6836";"CO2";0,325727966666667;"CO2"
"2237";"6836";"CO2";0,325727966666667;"CO2"
"2238";"6836";"CO2";0,325727966666667;"CO2"
"2239";"6836";"CO2";0,325727966666667;"CO2"
"2240";"6836";"CO2";0,325727966666667;"CO2"
"2241";"6836";"CO2";0,325727966666667;"CO2"
"2242";"6836";"CO2";0,325727966666667;"CO2"
"2243";"6836";"CO2";0,325727966666667;"CO2"
"2244";"6836";"CO2";0,325727966666667;"CO2"
"2245";"6836";"CO2";0,325727966666667;"CO2"
"2246";"6836";"CO2";0,325727966666667;"CO2"
"2247";"6836";"CO2";0,325727966666667;"CO2"
"2248";"6836";"CO2";0,325727966666667;"CO2"
"2249";"6836";"CO2";0,325727966666667;"CO2"
"2250";"6836";"CO2";0,325727966666667;"CO2"
"2251";"6836";"CO2";0,325727966666667;"CO2"
"2252";"6836";"CO2";0,325727966666667;"CO2"
"2253";"6836";"CO2";0,325727966666667;"CO2"
"2254";"6836";"CO2";0,325727966666667;"CO2"
"2255";"6836";"CO2";0,325727966666667;"CO2"
"2256";"6836";"CO2";0,325727966666667;"CO2"
"2257";"6836";"CO2";0,325727966666667;"CO2"
"2258";"6836";"CO2";0,325727966666667;"CO2"
"2259";"6836";"CO2";0,325727966666667;"CO2"
"2260";"6836";"CO2";0,325727966666667;"CO2"
"2261";"6836";"CO2";0,325727966666667;"CO2"
"2262";"6836";"CO2";0,325727966666667;"CO2"
"2263";"6836";"CO2";0,325727966666667;"CO2"
"2264";"6836";"CO2";0,325727966666667;"CO2"
"2265";"6836";"CO2";0,325727966666667;"CO2"
"2266";"6836";"CO2";0,325727966666667;"CO2"
"2267";"6836";"CO2";0,325727966666667;"CO2"
"2268";"6836";"CO2";0,325727966666667;"CO2"
"2269";"6836";"O2";0,325727966666667;"6836"
"2270";"6836";"O2";0,325727966666667;"6836"
"2271";"6836";"O2";0,325727966666667;"6836"
"2272";"6836";"O2";0,325727966666667;"6836"
"2273";"6836";"O2";0,325727966666667;"6836"
"2274";"6836";"O2";0,325727966666667;"6836"
"2275";"6836";"O2";0,325727966666667;"6836"
"2276";"6836";"O2";0,325727966666667;"6836"
"2277";"6836";"O2";0,325727966666667;"6836"
"2278";"6836";"O2";0,325727966666667;"6836"
"2279";"6836";"O2";0,325727966666667;"6836"
"2280";"6836";"O2";0,325727966666667;"6836"
"2281";"6836";"O2";0,325727966666667;"6836"
"2282";"6836";"O2";0,325727966666667;"6836"
"2283";"6836";"O2";0,325727966666667;"6836"
"2284";"6836";"O2";0,325727966666667;"6836"
"2285";"6836";"O2";0,325727966666667;"6836"
"2286";"6836";"O2";0,325727966666667;"6836"
"2287";"6836";"O2";0,325727966666667;"6836"
"2288";"6836";"O2";0,325727966666667;"6836"
"2289";"6836";"O2";0,325727966666667;"6836"
"2290";"6836";"O2";0,325727966666667;"6836"
"2291";"6836";"O2";0,325727966666667;"6836"
"2292";"6836";"O2";0,325727966666667;"6836"
"2293";"6836";"O2";0,325727966666667;"6836"
"2294";"6836";"O2";0,325727966666667;"6836"
"2295";"6836";"O2";0,325727966666667;"6836"
"2296";"6836";"O2";0,325727966666667;"6836"
"2297";"6836";"O2";0,325727966666667;"6836"
"2298";"6836";"O2";0,325727966666667;"6836"
"2299";"6836";"O2";0,325727966666667;"6836"
"2300";"6836";"O2";0,325727966666667;"6836"
